종목명,기호,종가,변동 %,시가 총액,거래량
"코맥스","036690","2.88K","0.00%","45.89B","0.00"
"원풍","008370","4.16K","1.46%","45.88B","18.05K"
"아세아텍","050860","2.21K","0.68%","45.80B","46.65K"
"네오펙트","290660","1.20K","1.44%","45.72B","42.94K"
"삼영엠텍","054540","3.91K","3.85%","45.67B","71.97K"
"오디텍","080520","4.36K","1.04%","45.65B","12.79K"
"와이제이엠게임즈","193250","714.00","-0.83%","45.59B","53.36K"
"삼성스팩8호","448740","9.78K","0.10%","45.57B","4.74K"
"압타머사이언스","291650","2.75K","2.62%","45.42B","14.97K"
"이스트아시아홀딩스","900110","100.00","-4.76%","45.35B","62.26M"
"바른손이앤에이","035620","612.00","0.33%","45.30B","34.75K"
"지엔코","065060","420.00","-1.87%","45.27B","131.52K"
"네이블","153460","6.94K","0.58%","45.06B","291.00"
"이루온","065440","1.73K","1.53%","44.97B","43.24K"
"서전기전","189860","4.79K","3.45%","44.95B","292.01K"
"케이씨티","089150","2.67K","2.10%","44.85B","24.52K"
"빛샘전자","072950","5.71K","2.15%","44.78B","78.59K"
"삼진","032750","4.85K","-2.02%","44.69B","58.39K"
"베스파","299910","3.17K","0.00%","44.69B","0.00"
"알로이스","297570","1.28K","-0.47%","44.66B","25.84K"
"팬스타엔터프라이즈","054300","668.00","0.15%","44.66B","40.49K"
"웰크론한텍","076080","2.15K","6.68%","44.59B","159.49K"
"싸이버원","356890","9.35K","0.00%","44.57B","0.00"
"U2Bio","221800","3.93K","0.13%","44.30B","35.45K"
"대한과학","131220","5.93K","0.17%","44.12B","5.41K"
"SGA솔루션즈","184230","706.00","0.43%","44.04B","53.58K"
"푸드웰","005670","4.66K","0.11%","43.89B","9.23K"
"젠큐릭스","229000","3.10K","2.31%","43.76B","60.69K"
"비플라이소프트","148780","1.41K","1.15%","43.74B","101.89K"
"삼일기업공사","002290","3.62K","2.70%","43.71B","35.67K"
"아이디피","332370","3.39K","1.04%","43.53B","8.22K"
"파버나인","177830","3.46K","0.29%","43.46B","20.73K"
"백금T&A","046310","2.65K","0.19%","43.43B","132.00K"
"동일기연","032960","11.60K","0.96%","43.39B","7.33K"
"티엘아이","062860","5.80K","0.00%","42.84B","0.00"
"대신정보통신","020180","1.13K","1.26%","42.81B","200.57K"
"쎄니트","037760","1.41K","4.68%","42.81B","108.97K"
"옵티시스","109080","8.96K","1.47%","42.74B","6.39K"
"아시아경제","127710","1.26K","2.95%","42.62B","17.07K"
"디티앤씨","187220","3.81K","3.11%","42.58B","40.94K"
"라닉스","317120","4.30K","-2.38%","42.49B","893.63K"
"대호특수강","021040","4.05K","0.25%","42.46B","4.33K"
"대호특수강우","021045","7.86K","-1.50%","42.46B","418.00"
"유니온커뮤니티","203450","3.27K","-0.15%","42.33B","20.96K"
"경남제약","053950","1.23K","3.71%","42.21B","356.59K"
"하이즈항공","221840","2.27K","0.44%","42.17B","4.66K"
"신화콘텍","187270","4.58K","0.11%","42.13B","66.44K"
"멕아이씨에스","058110","2.77K","2.59%","42.04B","51.32K"
"네오티스","085910","3.29K","0.92%","42.02B","11.84K"
"휴럼","353190","1.07K","0.38%","41.98B","74.38K"
"비피도","238200","5.23K","2.15%","41.88B","26.68K"
"큐로홀딩스","051780","311.00","0.97%","41.82B","155.55K"
"앤씨앤","092600","1.75K","3.18%","41.58B","82.47K"
"오에스피","368970","4.51K","1.46%","41.54B","18.75K"
"서연탑메탈","019770","3.61K","1.26%","41.53B","33.21K"
"KH 일렉트론","111870","198.00","0.00%","41.44B","0.00"
"KH 건설","226360","319.00","0.00%","41.44B","0.00"
"THE E&M","089230","2.03K","-1.46%","41.25B","43.10K"
"휴네시온","290270","4.63K","5.22%","41.14B","23.64K"
"예림당","036000","1.86K","4.03%","41.12B","4.26K"
"디케이앤디","263020","2.76K","-2.13%","41.10B","56.71K"
"포메탈","119500","3.52K","0.28%","40.79B","74.03K"
"비엘팜텍","065170","471.00","2.84%","40.75B","312.88K"
"한국큐빅","021650","2.50K","0.20%","40.63B","24.26K"
"에이에프더블류","312610","2.03K","1.55%","40.49B","15.79K"
"GH신소재","130500","2.80K","0.90%","40.36B","84.32K"
"한국유니온제약","080720","5.67K","1.61%","40.32B","6.21K"
"정원엔시스","045510","1.28K","-0.16%","40.29B","13.46K"
"나노브릭","286750","2.03K","4.59%","40.17B","64.19K"
"디와이디대양","219550","768.00","0.26%","40.05B","381.29K"
"크린앤사이언스","045520","6.62K","1.22%","40.01B","22.69K"
"오스템","031510","1.49K","-0.60%","39.92B","68.30K"
"이엠앤아이","083470","1.97K","5.57%","39.86B","112.10K"
"나노씨엠에스","247660","9.43K","1.40%","39.72B","14.16K"
"PN풍년","024940","4.25K","0.47%","39.71B","34.09K"
"씨큐브","101240","4.54K","1.79%","39.71B","7.46K"
"휴맥스홀딩스","028080","3.62K","0.14%","39.47B","9.39K"
"율촌","146060","1.64K","0.06%","39.39B","712.21K"
"케이씨피드","025880","2.46K","-1.00%","39.30B","32.63K"
"대성미생물","036480","10.40K","0.58%","39.29B","12.82K"
"뉴인텍","012340","779.00","1.04%","39.25B","36.72K"
"동방선기","099410","2.92K","3.00%","38.93B","95.84K"
"시지트로닉스","429270","8.80K","2.21%","38.80B","16.98K"
"서울제약","018680","3.34K","0.75%","38.65B","6.96K"
"메디콕스","054180","686.00","1.48%","38.63B","114.55K"
"포커스에이치엔에스","331380","2.06K","1.73%","38.48B","42.89K"
"모헨즈","006920","3.56K","1.28%","38.38B","39.13K"
"한창산업","079170","7.40K","0.41%","38.32B","16.52K"
"바이오로그디바이스","208710","624.00","1.96%","38.31B","70.59K"
"아이크래프트","052460","3.25K","1.56%","38.27B","30.41K"
"그린생명과학","114450","1.88K","-1.47%","38.16B","19.50K"
"Valofe","331520","757.00","1.07%","38.10B","95.23K"
"이씨에스","067010","3.27K","0.31%","38.09B","29.30K"
"셀바이오휴먼텍","318160","4.28K","4.14%","38.05B","93.25K"
"토탈소프트","045340","4.90K","2.51%","37.87B","29.85K"
"영우디에스피","143540","872.00","0.81%","37.79B","177.20K"
"리더스 기술투자","019570","702.00","-2.50%","37.77B","328.75K"
"룽투코리아","060240","1.56K","2.09%","37.73B","103.03K"
"신시웨이","290560","10.38K","0.00%","37.70B","10.68K"
"시큐브","131090","943.00","-0.21%","37.61B","30.86K"
"한주라이트메탈","198940","2.06K","6.26%","37.59B","645.20K"
"알파홀딩스","117670","945.00","0.00%","37.46B","0.00"
"국영지앤엠","006050","1.12K","1.27%","37.45B","51.88K"
"넥스턴","089140","3.68K","1.94%","37.39B","13.99K"
"삼보산업","009620","782.00","4.83%","37.34B","1.15M"
"보령메디앙스","014100","3.25K","-1.52%","37.24B","28.05K"
"Shinhan 11th Special Purpose","452980","1.97K","0.00%","37.24B","33.13K"
"피앤씨테크","237750","5.95K","3.84%","37.23B","167.83K"
"삼영이엔씨","065570","3.32K","8.14%","37.13B","597.62K"
"와토스코리아","079000","5.40K","4.85%","37.08B","67.64K"
"무림SP","001810","1.68K","1.64%","36.53B","23.06K"
"원일특강","012620","8.37K","0.97%","36.48B","15.08K"
"세화피앤씨","252500","909.00","3.53%","36.43B","482.34K"
"베셀","177350","455.00","0.00%","36.34B","1.19M"
"세중","039310","2.00K","0.10%","36.21B","9.12K"
"동양에스텍","060380","1.90K","1.71%","36.09B","138.00K"
"모아텍","033200","3.98K","1.66%","36.04B","20.98K"
"카스","016920","1.46K","-0.41%","36.00B","25.12K"
"누리플렉스","040160","3.27K","2.51%","35.98B","33.76K"
"이노룰스","296640","7.27K","2.54%","35.98B","170.40K"
"코이즈","121850","1.18K","-0.17%","35.83B","67.54K"
"알엔투테크놀로지","148250","4.64K","-3.73%","35.66B","43.78K"
"네오리진","094860","1.69K","1.74%","35.55B","33.19K"
"Protia","303360","2.81K","1.99%","35.54B","4.65K"
"에스에너지","095910","1.94K","2.00%","35.46B","44.29K"
"파인디지털","038950","4.30K","-0.12%","35.35B","8.09K"
"대동스틸","048470","3.88K","6.16%","35.22B","9.10M"
"인콘","083640","459.00","0.88%","35.09B","214.36K"
"삼성스팩7호","439250","10.02K","0.00%","35.09B","1.52K"
"성우테크론","045300","3.62K","1.54%","34.91B","11.62K"
"윈하이텍","192390","3.23K","1.10%","34.85B","28.99K"
"해성옵틱스","076610","1.37K","-0.29%","34.83B","29.24K"
"씨유메디칼","115480","743.00","3.19%","34.65B","97.98K"
"풍강","093380","3.63K","0.83%","34.57B","9.70K"
"신라에스지","025870","8.34K","-1.30%","34.54B","26.70K"
"부스타","008470","4.29K","1.06%","34.35B","9.80K"
"엘엠에스","073110","5.93K","0.00%","34.30B","18.73K"
"TS트릴리온","317240","356.00","0.00%","34.22B","0.00"
"옵티코어","380540","1.23K","-0.41%","34.19B","73.28K"
"디에이테크놀로지","196490","203.00","0.00%","34.17B","0.00"
"판타지오","032800","289.00","-1.37%","34.14B","2.92M"
"우리조명","037400","1.42K","1.07%","34.07B","56.05K"
"엔시트론","101400","567.00","-1.39%","34.03B","122.69K"
"아이컴포넌트","059100","5.14K","3.01%","34.00B","9.92K"
"아이윈플러스","123010","1.04K","-0.19%","33.88B","20.71K"
"파인텍","131760","777.00","-0.38%","33.88B","35.82K"
"핀텔","291810","3.03K","1.68%","33.80B","43.53K"
"플랜티넷","075130","2.23K","1.36%","33.79B","15.70K"
"진바이오텍","086060","3.93K","0.90%","33.54B","33.05K"
"에스엘에스바이오","246250","4.98K","1.43%","33.53B","6.70K"
"기산텔레콤","035460","2.31K","0.65%","33.53B","43.83K"
"코리아에셋투자증권","190650","5.37K","3.27%","33.22B","3.81K"
"드래곤플라이","030350","487.00","1.88%","33.17B","107.95K"
"모코엠시스","333050","1.38K","0.95%","33.16B","43.70K"
"씨엑스아이","900120","116.00","0.87%","33.15B","1.59M"
"신라섬유","001000","1.36K","0.59%","32.80B","15.83K"
"DGP","060900","1.35K","3.86%","32.73B","51.97K"
"넥스트아이","137940","431.00","1.17%","32.62B","1.38M"
"Panacea","058530","1.62K","0.00%","32.52B","0.00"
"토박스코리아","215480","3.50K","1.45%","32.43B","9.45K"
"The Tech","043090","457.00","-1.51%","32.32B","216.30K"
"ES큐브","050120","2.39K","-0.62%","32.21B","8.09K"
"신원종합개발","017000","2.92K","1.74%","32.13B","22.02K"
"아이티아이즈","372800","5.50K","1.10%","32.03B","6.76K"
"성창오토텍","080470","4.45K","2.06%","31.83B","8.07K"
"우진비앤지","018620","1.10K","0.37%","31.60B","37.04K"
"블레이드 Ent","044480","929.00","0.98%","31.55B","121.91K"
"나노","187790","1.02K","0.00%","31.44B","0.00"
"VC","365900","4.36K","1.28%","31.43B","15.04K"
"바이온","032980","802.00","3.62%","31.35B","252.04K"
"삼진엘앤디","054090","1.28K","1.27%","31.33B","28.40K"
"케이바이오","038530","276.00","1.85%","31.30B","385.01K"
"성우전자","081580","2.08K","1.47%","31.09B","24.17K"
"이노인스트루먼트","215790","774.00","1.04%","30.86B","35.34K"
"소프트캠프","258790","1.29K","0.54%","30.81B","328.00K"
"제이엠아이","033050","967.00","0.10%","30.76B","41.40K"
"디젠스","113810","953.00","1.17%","30.74B","206.77K"
"YW","051390","3.63K","0.41%","30.62B","13.91K"
"협진","138360","900.00","2.04%","30.50B","64.15K"
"셀레믹스","331920","3.75K","0.54%","30.45B","3.61K"
"라이프시맨틱스","347700","2.03K","4.53%","30.42B","107.62K"
"Welkeeps Hitech","043590","1.12K","-0.71%","30.05B","100.63K"
"로지시스","067730","3.20K","3.39%","29.94B","23.49K"
"시큐센","232830","2.59K","1.37%","29.91B","48.90K"
"아즈텍WB","032080","1.42K","0.35%","29.89B","29.57K"
"캐스텍코리아","071850","1.83K","1.33%","29.50B","54.78K"
"대성파인텍","104040","974.00","1.56%","29.41B","70.51K"
"Cellfie Global","068940","778.00","0.00%","29.33B","0.00"
"케스피온","079190","764.00","0.00%","29.30B","50.85K"
"캐리소프트","317530","4.30K","0.82%","29.13B","12.21K"
"DYC","310870","1.40K","-0.07%","29.06B","94.86K"
"코스나인","082660","351.00","4.78%","29.02B","7.27M"
"서산","079650","1.45K","0.21%","28.94B","13.38K"
"엔에이치스팩29호","451700","2.02K","0.00%","28.92B","21.82K"
"제넨바이오","072520","389.00","0.00%","28.84B","0.00"
"인바이오","352940","2.75K","4.16%","28.75B","28.09K"
"에스디시스템","121890","2.21K","-1.99%","28.67B","161.50K"
"솔고바이오","043100","439.00","3.78%","28.66B","222.30K"
"알티캐스트","085810","995.00","0.51%","28.62B","12.68K"
"티피씨글로벌","130740","2.50K","-1.19%","28.53B","34.46K"
"딜리","131180","1.03K","0.10%","28.48B","17.03K"
"서울리거","043710","547.00","-3.53%","28.46B","75.60K"
"듀오백","073190","2.58K","0.19%","28.43B","53.95K"
"엔피케이","048830","1.53K","1.52%","28.25B","56.18K"
"지란지교시큐리티","208350","3.40K","0.74%","28.23B","10.33K"
"S&W","103230","4.13K","5.36%","28.22B","92.60K"
"로스웰","900260","828.00","6.29%","27.90B","226.53K"
"아시아종묘","154030","2.52K","1.00%","27.80B","14.18K"
"이노진","344860","2.29K","-0.22%","27.67B","14.48K"
"글로본","019660","792.00","-0.13%","27.59B","64.42K"
"삼일","032280","1.79K","0.85%","27.53B","32.02K"
"한탑","002680","880.00","-0.34%","27.39B","146.72K"
"헝셩그룹","900270","212.00","-1.85%","27.12B","9.13M"
"국일신동","060480","2.43K","-0.61%","27.12B","44.08K"
"에이치케이","044780","1.48K","-0.07%","27.10B","34.96K"
"네오이뮨텍","950220","1.41K","3.07%","27.05B","296.29K"
"엑사이엔씨","054940","816.00","0.12%","27.04B","112.06K"
"제이에스티나","026040","1.90K","0.96%","26.96B","14.99K"
"SGA","049470","472.00","2.61%","26.90B","606.88K"
"파루","043200","635.00","-1.24%","26.87B","41.15K"
"프럼파스트","035200","3.23K","1.89%","26.83B","29.73K"
"솔루에타","154040","1.52K","1.61%","26.80B","1.94M"
"대동금속","020400","8.45K","1.32%","26.60B","5.60K"
"더코디","224060","5.56K","-0.36%","26.34B","2.17K"
"오가닉티코스메틱","900300","109.00","1.87%","26.24B","114.00M"
"서울전자통신","027040","376.00","-0.27%","26.23B","37.51K"
"까스텔바작","308100","4.10K","1.36%","26.09B","5.82K"
"위니아에이드","377460","1.69K","0.00%","26.03B","0.00"
"인터엠","017250","1.28K","-0.08%","26.02B","18.75K"
"패션플랫폼","225590","1.02K","0.99%","25.89B","74.93K"
"에스폴리텍","050760","1.68K","0.36%","25.87B","42.21K"
"KB No.27","464680","2.00K","-0.10%","25.80B","17.64K"
"에스티오","098660","2.14K","0.94%","25.73B","22.86K"
"스킨앤스킨","159910","718.00","-1.64%","25.68B","81.82K"
"알톤스포츠","123750","2.00K","-0.50%","25.65B","26.08K"
"유진스팩8호","413630","4.42K","1.96%","25.63B","53.38K"
"벨로크","424760","1.61K","0.56%","25.61B","14.31K"
"골드앤에스","035290","573.00","4.18%","25.55B","178.39K"
"한국정보공학","039740","3.12K","-1.89%","25.46B","69.52K"
"원풍물산","008290","647.00","1.57%","25.45B","22.96K"
"엔지스테크널러지","208860","2.21K","0.00%","25.23B","0.00"
"케이비제22호스팩","436530","4.76K","0.00%","24.85B","0.00"
"삼영에스앤씨","361670","4.36K","-0.34%","24.80B","5.46K"
"웹스","196700","1.70K","-0.82%","24.55B","24.70K"
"세니젠","188260","3.77K","3.86%","24.48B","22.35K"
"비츠로시스","054220","494.00","0.00%","24.29B","35.58K"
"이엘피","063760","2.83K","3.09%","24.28B","29.83K"
"피피아이","062970","2.45K","-5.95%","24.25B","3.24M"
"BF랩스","139050","2.81K","0.00%","24.25B","0.00"
"세동","053060","1.36K","0.66%","23.91B","109.51K"
"S&K폴리텍","091340","2.29K","2.47%","23.88B","42.45K"
"케이피티유","054410","4.62K","-0.86%","23.58B","4.71K"
"인베니아","079950","1.09K","0.46%","23.58B","54.72K"
"CS","065770","1.19K","0.17%","23.06B","60.23K"
"예선테크","250930","707.00","0.57%","22.97B","26.44K"
"글로벌에스엠","900070","439.00","0.69%","22.92B","150.79K"
"에스에스알","275630","4.17K","0.00%","22.90B","10.24K"
"세종메디칼","258830","412.00","0.00%","22.80B","0.00"
"나노캠텍","091970","622.00","-1.43%","22.80B","55.33K"
"제닉","123330","3.32K","-0.15%","22.80B","9.38K"
"뉴보텍","060260","544.00","-2.68%","22.76B","605.52K"
"케이엠제약","225430","809.00","-0.61%","22.70B","37.72K"
"에스엘바이오닉스","214310","306.00","0.00%","22.51B","0.00"
"스카이문스테크놀로지","033790","1.41K","5.61%","22.50B","37.03K"
"육일씨엔에쓰","191410","2.02K","0.25%","22.50B","39.53K"
"삼성스팩9호","468510","2.04K","0.25%","22.43B","13.30K"
"우정바이오","215380","1.64K","-0.18%","22.40B","36.50K"
"신영스팩7호","419270","5.20K","0.00%","22.39B","0.00"
"유비온","084440","1.14K","1.07%","22.18B","22.30K"
"유비온","084440F","-","%","22.18B","-"
"세진티에스","067770","2.70K","1.31%","22.11B","6.75K"
"애드바이오텍","179530","2.40K","-0.62%","22.07B","38.33K"
"에이치앤비디자인","227100","1.41K","0.71%","21.95B","144.88K"
"형지I&C","011080","859.00","-0.23%","21.95B","66.66K"
"디모아","016670","222.00","3.26%","21.90B","450.40K"
"위니아","071460","613.00","0.00%","21.80B","0.00"
"디딤","217620","381.00","0.00%","21.72B","0.00"
"씨엔플러스","115530","326.00","2.52%","21.61B","327.71K"
"비유테크놀러지","230980","229.00","0.00%","21.37B","0.00"
"스타플렉스","115570","2.73K","1.68%","21.18B","6.74K"
"엠에프엠코리아","323230","575.00","16.16%","20.97B","1.41M"
"엑스큐어","070300","3.02K","6.33%","20.96B","52.98K"
"에프알텍","073540","1.87K","1.69%","20.95B","14.82K"
"에스유홀딩스","031860","160.00","0.00%","20.85B","0.00"
"디지아이","043360","2.31K","-1.28%","20.82B","17.49K"
"엘디티","096870","3.08K","-1.13%","20.77B","19.78K"
"비케이홀딩스","050090","1.04K","-1.05%","20.67B","56.86K"
"와이오엠","066430","528.00","0.19%","20.63B","142.58K"
"파인테크닉스","106240","1.31K","1.86%","20.47B","42.82K"
"광진실업","026910","3.19K","0.00%","20.40B","6.38K"
"한솔인티큐브","070590","1.49K","0.27%","20.32B","21.59K"
"골든센츄리","900280","102.00","2.00%","20.14B","2.09M"
"유안타제13호스팩","449020","2.04K","0.49%","19.70B","2.76K"
"한국정밀기계","101680","2.35K","0.21%","19.66B","6.91K"
"아이오케이","078860","4.08K","0.25%","19.56B","24.87K"
"휴림네트웍스","192410","446.00","0.68%","19.28B","105.91K"
"스튜디오산타클로스","204630","155.00","0.00%","19.04B","0.00"
"신한제9호스팩","405640","4.25K","1.43%","19.00B","55.83K"
"이퓨쳐","134060","4.90K","0.10%","18.99B","2.11K"
"하나금융24호스팩","430230","2.36K","0.00%","18.89B","0.00"
"동일철강","023790","975.00","2.96%","18.67B","73.37K"
"누리플랜","069140","1.43K","1.34%","18.49B","45.64K"
"엔에이치스팩30호","466910","2.02K","-0.49%","18.47B","11.70K"
"엔에이치스팩26호","439410","2.06K","-0.24%","18.17B","9.27K"
"대산F&B","065150","145.00","0.00%","18.11B","0.00"
"유아이디","069330","1.28K","1.26%","17.85B","66.55K"
"에스아이리소스","065420","240.00","-0.83%","17.32B","385.44K"
"신영스팩8호","430220","2.49K","-0.40%","16.90B","20.39K"
"올리패스","244460","497.00","3.54%","16.53B","206.37K"
"엔에이치스팩27호","440820","2.10K","0.24%","16.34B","787.00"
"케이비제21호스팩","424140","2.09K","0.24%","16.08B","9.58K"
"교보12호스팩","421800","2.67K","0.00%","15.94B","0.00"
"노블엠앤비","106520","411.00","0.00%","15.90B","0.00"
"하나금융21호스팩","406760","2.13K","0.00%","15.82B","0.00"
"Daishin Balance No.15","457390","2.22K","-0.22%","15.65B","2.43K"
"파커스","065690","1.17K","0.34%","15.57B","7.88K"
"대신밸런스제14호스팩","442310","2.33K","0.43%","15.53B","378.00"
"엔에이치스팩23호","422040","2.13K","0.00%","15.25B","7.38K"
"Hana 30","469880","2.08K","-0.24%","15.23B","30.48K"
"KD건설","044180","579.00","1.76%","15.20B","266.90K"
"신한제8호스팩","393360","2.06K","0.00%","15.18B","0.00"
"에스디생명공학","217480","351.00","0.00%","14.87B","0.00"
"Yuanta 15","473050","2.02K","-0.25%","14.20B","15.95K"
"Daishin Balance No17","471050","2.35K","1.08%","14.06B","12.75K"
"한국제11호스팩","436610","2.28K","0.00%","13.73B","0.00"
"미래에셋비전스팩1호","412930","2.21K","0.23%","13.59B","17.75K"
"하나금융25호스팩","435620","9.98K","0.10%","13.25B","60.50K"
"하나26호스팩","446750","2.17K","-0.23%","13.12B","169.00"
"대신밸런스제13호스팩","438220","2.27K","0.00%","12.83B","0.00"
"한화플러스제3호스팩","430460","2.17K","0.23%","12.82B","2.25K"
"에이디칩스","054630","158.00","0.00%","12.59B","0.00"
"유안타제9호스팩","430700","2.38K","-0.42%","12.55B","15.06K"
"유안타제10호스팩","435380","2.17K","0.23%","12.41B","5.13K"
"키움제8호스팩","446840","2.14K","1.42%","12.41B","79.00"
"미래에셋비전스팩3호","448830","2.48K","-1.39%","12.40B","11.14K"
"삼성스팩6호","425290","2.23K","0.00%","12.34B","15.96K"
"Shinyoung HappyTomorrow No 9","445970","2.29K","-0.22%","12.27B","1.25K"
"유진스팩7호","388800","2.44K","0.00%","12.22B","0.00"
"하나금융22호스팩","418170","2.21K","0.00%","12.20B","1.49K"
"에스케이증권제10호스팩","457940","2.40K","-0.62%","12.10B","3.26K"
"하나27호스팩","448370","2.12K","0.71%","11.86B","6.00"
"DB금융스팩11호","456440","2.23K","0.45%","11.77B","6.01K"
"하나29호스팩","454640","2.17K","0.23%","11.72B","609.00"
"Hana 31","469900","2.09K","0.00%","11.71B","13.30K"
"윙스풋","335870","1.60K","1.14%","11.62B","22.53K"
"장원테크","174880","530.00","0.00%","11.45B","0.00"
"에스케이증권제9호스팩","455910","2.23K","0.00%","11.19B","149.00"
"상상인제3호스팩","415580","2.10K","0.00%","11.12B","1.62K"
"IBKS제20호스팩","439730","2.54K","-0.39%","11.01B","8.50K"
"유안타제11호스팩","444920","2.10K","0.00%","11.00B","5.26K"
"IBKS제22호스팩","448760","2.48K","1.02%","10.90B","1.00"
"Mirae Asset Vision Special Purpose Acquisition 2","446190","2.19K","0.00%","10.82B","975.00"
"엔에이치스팩24호","437780","2.15K","0.00%","10.81B","11.06K"
"IBKS제21호스팩","442770","2.55K","-0.58%","10.80B","10.99K"
"HI","450050","2.17K","0.93%","10.76B","22.98K"
"하이제7호스팩","400840","2.10K","0.00%","10.73B","6.20K"
"아리온","058220","275.00","0.00%","10.72B","0.00"
"코다코","046070","257.00","0.00%","10.63B","0.00"
"상상인제4호스팩","452670","2.03K","0.25%","10.57B","13.49K"
"Hanwha Plus No 4","455310","2.09K","0.72%","10.50B","4.69K"
"Shinyoung HappyTomorrow No.10","472220","2.19K","-0.23%","10.32B","7.78K"
"유안타제12호스팩","446150","2.12K","0.00%","10.09B","913.00"
"KB제25호스팩","455250","2.23K","0.00%","9.60B","6.66K"
"IBKS No.23","467930","2.26K","0.00%","9.56B","1.37K"
"유안타제14호스팩","450940","2.11K","0.48%","9.53B","2.23K"
"IBKS제24호스팩","469480","2.25K","0.00%","9.52B","365.00"
"교보14호스팩","456490","2.25K","0.00%","9.45B","1.60K"
"교보13호스팩","440790","2.31K","-0.65%","9.42B","26.53K"
"Korea No.13","464440","2.17K","-0.23%","9.42B","584.00"
"Korea No.12","458610","2.23K","0.00%","9.41B","2.27K"
"유진스팩10호","468760","2.17K","-0.69%","9.24B","5.45K"
"신한제10호스팩","418210","2.50K","-0.20%","9.17B","1.89K"
"BNK 1","445360","2.09K","0.00%","9.01B","1.42K"
"키움제7호스팩","433530","2.15K","-0.46%","8.87B","13.83K"
"SK Securities No.11","472230","2.14K","0.23%","8.87B","12.35K"
"BNK 2","473370","2.03K","0.00%","8.55B","1.55K"
"한화플러스제2호스팩","386580","2.04K","0.00%","8.49B","0.00"
"Kyobo 15","465320","2.21K","-0.45%","8.44B","16.33K"
"에스케이증권제8호스팩","435870","2.24K","0.00%","8.33B","0.00"
"유진스팩9호","442130","2.38K","0.00%","8.23B","1.28K"
"키움제6호스팩","413600","2.36K","-1.05%","8.18B","10.19K"
"THE MIDONG","161570","366.00","0.00%","7.65B","0.00"
"Hana 32","475240","2.27K","1.57%","7.15B","82.94K"
"엔에이치스팩25호","438580","2.29K","-0.43%","6.95B","12.09K"
"투비소프트","079970","310.00","-1.59%","4.93B","348.42K"
"에이에스텍","453860","29.00K","1.75%","-","15.37K"
"우듬지팜","403490","2.18K","2.59%","-","222.53K"
"뷰티스킨","406820","12.21K","0.08%","-","20.76K"
"KB제26호스팩","458320","2.40K","-2.04%","-","28.73K"
"하나28호스팩","454750","2.10K","-0.24%","-","3.59K"
"Daishin Balance No16 Sepcial","457630","2.62K","0.00%","-","0.00"
"레뷰코퍼레이션","443250","10.06K","0.90%","-","43.54K"
"에이치엠씨제6호스팩","462020","2.07K","0.24%","-","5.58K"
"와이바이오로직스","338840","9.60K","5.38%","-","100.58K"
"드림인사이트","362990","2.73K","-1.09%","-","135.72K"
"케이엔알시스템","199430","19.46K","1.73%","-","202.31K"
"IMBDX","461030","20.00K","-5.21%","-","3.98M"
"Shinhan 12th","474660","2.09K","0.48%","-","353.80K"
